Category,Brand ,Name ,Type ,Size,Mass,Min Allowed Hook Size,Max Allowed Hook Size,Depth,Components (Hooks) ,Restrictions,Rating (Stars), Price 
Lures,Ylin-Uistin,Dodger Crank 5-F001,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F002,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F003,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F004,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F005,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F006,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F007,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Dodger Crank 5-F008,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.50 
Lures,Ylin-Uistin,Orig Crank 7-001,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-002,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-003,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-004,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-005,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-006,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-007,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,Orig Crank 7-008,Wobbler,Medium,8g,Tiny (24),Extra large (2/0),3m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  38.60 
Lures,Ylin-Uistin,DP Crank 6-001,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-002,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-003,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-004,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-005,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-006,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Ylin-Uistin,DP Crank 6-007,Wobbler,Medium,17g,Tiny (24),Extra large (2/0),3m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  38.90 
Lures,Zeiman,Terminator SD14-001,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-002,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-003,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-004,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-005,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-006,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Zeiman,Terminator SD14-007,Wobbler,Big,38g,Medium (10),Extra large (4/0),8m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",4,  38.90 
Lures,Ylin-Uistin,Orig Minnow 7-F001,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F002,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F003,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F004,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F005,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F006,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F007,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F008,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Minnow 7-F009,Wobbler,Small,5g,Tiny (24),Large (1),1m,Rage Treble S6,"""Fishing with a wobbler"" ability is required ",5,  39.50 
Lures,Ylin-Uistin,Orig Crank 9-001,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-002,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-003,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-004,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-005,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-006,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-007,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,Orig Crank 9-008,Wobbler,Medium,15g,Tiny (24),Extra large (4/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.60 
Lures,Ylin-Uistin,DP Crank 7-001,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-002,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-003,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-004,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-005,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-006,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,DP Crank 7-007,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),4.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 001,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 002,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 003,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 004,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 005,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 006,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 007,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 008,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 009,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Invader 60-5 - 010,Wobbler,Medium,10g,Medium (8),Extra large (2/0),5m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 001,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 002,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 003,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 004,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 005,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 006,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 007,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 008,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 009,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 010,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Atomic,Raptor 60-4 - 011,Wobbler,Medium,10g,Medium (8),Extra large (2/0),4m,Happy Three TRPL-12 S2,"""Fishing with a wobbler"" ability is required ",5,  39.90 
Lures,Ylin-Uistin,Dodger Crank 7-F001,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F002,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F003,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F004,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F005,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F006,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F007,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Dodger Crank 7-F008,Wobbler,Medium,7g,Tiny (24),Extra large (2/0),1.5m,Rage Treble S2,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS001,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS002,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS003,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS004,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS005,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS006,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS007,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS008,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,Orig Minnow 11-SS009,Wobbler,Medium,13g,Tiny (24),Extra large (2/0),1.2m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.50 
Lures,Ylin-Uistin,DP Crank 8-001,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-002,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-003,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-004,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-005,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-006,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Ylin-Uistin,DP Crank 8-007,Wobbler,Medium,22g,Tiny (24),Extra large (2/0),5.5m,Rage Treble S1,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 001,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 002,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 003,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 004,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 005,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 006,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 007,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 008,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 009,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Atomic,Invader 35-1 - 010,Wobbler,Small,3.5g,Medium (10),Large (4),1m,Rage Treble S8,"""Fishing with a wobbler"" ability is required ",5,  41.90 
Lures,Blast ,Funky Minnow F15-001,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-002,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-003,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-004,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-005,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-006,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-007,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow F15-008,Wobbler,Big,21g,Small (16),Extra large (6/0),1.5m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-001,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-002,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-003,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-004,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-005,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-006,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-007,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
Lures,Blast ,Funky Minnow S15-008,Wobbler,Big,32g,Small (16),Extra large (6/0),1.7m,Happy Three TRPL-11 S2/0,"""Fishing with a wobbler"" ability is required ",5,  43.60 
